filename,label
Apple___Apple_scab_5_3.jpg,Apple___Apple_scab
Apple___Apple_scab_5_4.jpg,Apple___Apple_scab
Apple___Apple_scab_5_5.jpg,Apple___Apple_scab
Apple___Apple_scab_5_6.jpg,Apple___Apple_scab
Apple___Apple_scab_5_7.jpg,Apple___Apple_scab
Apple___Apple_scab_5_8.jpg,Apple___Apple_scab
Apple___Apple_scab_5_9.jpg,Apple___Apple_scab
Apple___Apple_scab_5_10.jpg,Apple___Apple_scab
Apple___Apple_scab_5_11.jpg,Apple___Apple_scab
Apple___Apple_scab_5_12.jpg,Apple___Apple_scab
Apple___Apple_scab_5_13.jpg,Apple___Apple_scab
Apple___Apple_scab_5_14.jpg,Apple___Apple_scab
Apple___Apple_scab_5_15.jpg,Apple___Apple_scab
Apple___Apple_scab_5_16.jpg,Apple___Apple_scab
Apple___Apple_scab_5_17.jpg,Apple___Apple_scab
Apple___Apple_scab_5_18.jpg,Apple___Apple_scab
Apple___Apple_scab_5_19.jpg,Apple___Apple_scab
Apple___Apple_scab_5_20.jpg,Apple___Apple_scab
Apple___Apple_scab_5_21.jpg,Apple___Apple_scab
Apple___Apple_scab_5_22.jpg,Apple___Apple_scab
Apple___Apple_scab_5_23.jpg,Apple___Apple_scab
Apple___Apple_scab_5_24.jpg,Apple___Apple_scab
Apple___Apple_scab_5_25.jpg,Apple___Apple_scab
Apple___Apple_scab_5_26.jpg,Apple___Apple_scab
Apple___Apple_scab_5_27.jpg,Apple___Apple_scab
Apple___Apple_scab_5_28.jpg,Apple___Apple_scab
Apple___Apple_scab_5_29.jpg,Apple___Apple_scab
Apple___Apple_scab_5_30.jpg,Apple___Apple_scab
Apple___Apple_scab_5_31.jpg,Apple___Apple_scab
Apple___Apple_scab_5_32.jpg,Apple___Apple_scab
Apple___Apple_scab_6_1.jpg,Apple___Apple_scab
Apple___Apple_scab_6_2.jpg,Apple___Apple_scab
Apple___Apple_scab_6_3.jpg,Apple___Apple_scab
Apple___Apple_scab_6_4.jpg,Apple___Apple_scab
Apple___Apple_scab_6_5.jpg,Apple___Apple_scab
Apple___Apple_scab_6_6.jpg,Apple___Apple_scab
Apple___Apple_scab_6_7.jpg,Apple___Apple_scab
Apple___Apple_scab_6_8.jpg,Apple___Apple_scab
Apple___Apple_scab_6_9.jpg,Apple___Apple_scab
Apple___Apple_scab_6_10.jpg,Apple___Apple_scab
Apple___Apple_scab_6_11.jpg,Apple___Apple_scab
Apple___Apple_scab_6_12.jpg,Apple___Apple_scab
Apple___Apple_scab_6_13.jpg,Apple___Apple_scab
Apple___Apple_scab_6_14.jpg,Apple___Apple_scab
Apple___Apple_scab_6_15.jpg,Apple___Apple_scab
Apple___Apple_scab_6_16.jpg,Apple___Apple_scab
Apple___Apple_scab_6_17.jpg,Apple___Apple_scab
Apple___Apple_scab_6_18.jpg,Apple___Apple_scab
Apple___Apple_scab_6_19.jpg,Apple___Apple_scab
Apple___Apple_scab_6_20.jpg,Apple___Apple_scab
Apple___Apple_scab_6_21.jpg,Apple___Apple_scab
Apple___Apple_scab_6_22.jpg,Apple___Apple_scab
Apple___Apple_scab_6_23.jpg,Apple___Apple_scab
Apple___Apple_scab_6_24.jpg,Apple___Apple_scab
Apple___Apple_scab_6_25.jpg,Apple___Apple_scab
Apple___Apple_scab_6_26.jpg,Apple___Apple_scab
Apple___Apple_scab_6_27.jpg,Apple___Apple_scab
Apple___Apple_scab_6_28.jpg,Apple___Apple_scab
Apple___Apple_scab_6_29.jpg,Apple___Apple_scab
Apple___Apple_scab_6_30.jpg,Apple___Apple_scab
Apple___Apple_scab_6_31.jpg,Apple___Apple_scab
Apple___Apple_scab_6_32.jpg,Apple___Apple_scab
Apple___Apple_scab_7_1.jpg,Apple___Apple_scab
Apple___Apple_scab_7_2.jpg,Apple___Apple_scab
Apple___Apple_scab_7_3.jpg,Apple___Apple_scab
Apple___Apple_scab_7_4.jpg,Apple___Apple_scab
Apple___Apple_scab_7_5.jpg,Apple___Apple_scab
Apple___Apple_scab_7_6.jpg,Apple___Apple_scab
Apple___Apple_scab_7_7.jpg,Apple___Apple_scab
Apple___Apple_scab_7_8.jpg,Apple___Apple_scab
Apple___Apple_scab_7_9.jpg,Apple___Apple_scab
Apple___Apple_scab_7_10.jpg,Apple___Apple_scab
Apple___Apple_scab_7_11.jpg,Apple___Apple_scab
Apple___Apple_scab_7_12.jpg,Apple___Apple_scab
Apple___Apple_scab_7_13.jpg,Apple___Apple_scab
Apple___Apple_scab_7_14.jpg,Apple___Apple_scab
Apple___Apple_scab_7_15.jpg,Apple___Apple_scab
Apple___Apple_scab_7_16.jpg,Apple___Apple_scab
Apple___Apple_scab_7_17.jpg,Apple___Apple_scab
Apple___Apple_scab_7_18.jpg,Apple___Apple_scab
Apple___Apple_scab_7_19.jpg,Apple___Apple_scab
Apple___Apple_scab_7_20.jpg,Apple___Apple_scab
Apple___Apple_scab_7_21.jpg,Apple___Apple_scab
Apple___Apple_scab_7_22.jpg,Apple___Apple_scab
Apple___Apple_scab_7_23.jpg,Apple___Apple_scab
Apple___Apple_scab_7_24.jpg,Apple___Apple_scab
Apple___Apple_scab_7_25.jpg,Apple___Apple_scab
Apple___Apple_scab_7_26.jpg,Apple___Apple_scab
Apple___Apple_scab_7_27.jpg,Apple___Apple_scab
Apple___Apple_scab_7_28.jpg,Apple___Apple_scab
Apple___Apple_scab_7_29.jpg,Apple___Apple_scab
Apple___Apple_scab_7_30.jpg,Apple___Apple_scab
Apple___Apple_scab_7_31.jpg,Apple___Apple_scab
Apple___Apple_scab_7_32.jpg,Apple___Apple_scab
Apple___Apple_scab_8_1.jpg,Apple___Apple_scab
Apple___Apple_scab_8_2.jpg,Apple___Apple_scab
Apple___Apple_scab_8_3.jpg,Apple___Apple_scab
Apple___Apple_scab_8_4.jpg,Apple___Apple_scab
Apple___Apple_scab_8_5.jpg,Apple___Apple_scab
Apple___Apple_scab_8_6.jpg,Apple___Apple_scab
Apple___Apple_scab_8_7.jpg,Apple___Apple_scab
Apple___Apple_scab_8_8.jpg,Apple___Apple_scab
Apple___Apple_scab_8_9.jpg,Apple___Apple_scab
Apple___Apple_scab_8_10.jpg,Apple___Apple_scab
Apple___Apple_scab_8_11.jpg,Apple___Apple_scab
Apple___Apple_scab_8_12.jpg,Apple___Apple_scab
Apple___Apple_scab_8_13.jpg,Apple___Apple_scab
Apple___Apple_scab_8_14.jpg,Apple___Apple_scab
Apple___Apple_scab_8_15.jpg,Apple___Apple_scab
Apple___Apple_scab_8_16.jpg,Apple___Apple_scab
Apple___Apple_scab_8_17.jpg,Apple___Apple_scab
Apple___Apple_scab_8_18.jpg,Apple___Apple_scab
Apple___Apple_scab_8_19.jpg,Apple___Apple_scab
Apple___Apple_scab_8_20.jpg,Apple___Apple_scab
Apple___Apple_scab_8_21.jpg,Apple___Apple_scab
Apple___Apple_scab_8_22.jpg,Apple___Apple_scab
Apple___Apple_scab_8_23.jpg,Apple___Apple_scab
Apple___Apple_scab_8_24.jpg,Apple___Apple_scab
Apple___Apple_scab_8_25.jpg,Apple___Apple_scab
Apple___Apple_scab_8_26.jpg,Apple___Apple_scab
Apple___Apple_scab_8_27.jpg,Apple___Apple_scab
Apple___Apple_scab_8_28.jpg,Apple___Apple_scab
Apple___Apple_scab_8_29.jpg,Apple___Apple_scab
Apple___Apple_scab_8_30.jpg,Apple___Apple_scab
Apple___Apple_scab_8_31.jpg,Apple___Apple_scab
Apple___Apple_scab_8_32.jpg,Apple___Apple_scab
Apple___Apple_scab_9_1.jpg,Apple___Apple_scab
Apple___Apple_scab_9_2.jpg,Apple___Apple_scab
Apple___Apple_scab_9_3.jpg,Apple___Apple_scab
Apple___Apple_scab_9_4.jpg,Apple___Apple_scab
Apple___Apple_scab_9_5.jpg,Apple___Apple_scab
Apple___Apple_scab_9_6.jpg,Apple___Apple_scab
Apple___Apple_scab_9_7.jpg,Apple___Apple_scab
Apple___Apple_scab_9_8.jpg,Apple___Apple_scab
Apple___Apple_scab_9_9.jpg,Apple___Apple_scab
Apple___Apple_scab_9_10.jpg,Apple___Apple_scab
Apple___Apple_scab_9_11.jpg,Apple___Apple_scab
Apple___Apple_scab_9_12.jpg,Apple___Apple_scab
Apple___Apple_scab_9_13.jpg,Apple___Apple_scab
Apple___Apple_scab_9_14.jpg,Apple___Apple_scab
Apple___Apple_scab_9_15.jpg,Apple___Apple_scab
Apple___Apple_scab_9_16.jpg,Apple___Apple_scab
Apple___Apple_scab_9_17.jpg,Apple___Apple_scab
Apple___Apple_scab_9_18.jpg,Apple___Apple_scab
Apple___Apple_scab_9_19.jpg,Apple___Apple_scab
Apple___Apple_scab_9_20.jpg,Apple___Apple_scab
Apple___Apple_scab_9_21.jpg,Apple___Apple_scab
Apple___Apple_scab_9_22.jpg,Apple___Apple_scab
Apple___Apple_scab_9_23.jpg,Apple___Apple_scab
Apple___Apple_scab_9_24.jpg,Apple___Apple_scab
Apple___Apple_scab_9_25.jpg,Apple___Apple_scab
Apple___Apple_scab_9_26.jpg,Apple___Apple_scab
Apple___Apple_scab_9_27.jpg,Apple___Apple_scab
Apple___Apple_scab_9_28.jpg,Apple___Apple_scab
Apple___Apple_scab_9_29.jpg,Apple___Apple_scab
Apple___Apple_scab_9_30.jpg,Apple___Apple_scab
Apple___Apple_scab_9_31.jpg,Apple___Apple_scab
Apple___Apple_scab_9_32.jpg,Apple___Apple_scab
Apple___Apple_scab_10_1.jpg,Apple___Apple_scab
Apple___Apple_scab_10_2.jpg,Apple___Apple_scab
Apple___Apple_scab_10_3.jpg,Apple___Apple_scab
Apple___Apple_scab_10_4.jpg,Apple___Apple_scab
Apple___Apple_scab_10_5.jpg,Apple___Apple_scab
Apple___Apple_scab_10_6.jpg,Apple___Apple_scab
Apple___Apple_scab_10_7.jpg,Apple___Apple_scab
Apple___Apple_scab_10_8.jpg,Apple___Apple_scab
Apple___Apple_scab_10_9.jpg,Apple___Apple_scab
Apple___Apple_scab_10_10.jpg,Apple___Apple_scab
Apple___Apple_scab_10_11.jpg,Apple___Apple_scab
Apple___Apple_scab_10_12.jpg,Apple___Apple_scab
Apple___Apple_scab_10_13.jpg,Apple___Apple_scab
Apple___Apple_scab_10_14.jpg,Apple___Apple_scab
Apple___Apple_scab_10_15.jpg,Apple___Apple_scab
Apple___Apple_scab_10_16.jpg,Apple___Apple_scab
Apple___Apple_scab_10_17.jpg,Apple___Apple_scab
Apple___Apple_scab_10_18.jpg,Apple___Apple_scab
Apple___Apple_scab_10_19.jpg,Apple___Apple_scab
Apple___Apple_scab_10_20.jpg,Apple___Apple_scab
Apple___Apple_scab_10_21.jpg,Apple___Apple_scab
Apple___Apple_scab_10_22.jpg,Apple___Apple_scab
Apple___Apple_scab_10_23.jpg,Apple___Apple_scab
Apple___Apple_scab_10_24.jpg,Apple___Apple_scab
Apple___Apple_scab_10_25.jpg,Apple___Apple_scab
Apple___Apple_scab_10_26.jpg,Apple___Apple_scab
Apple___Apple_scab_10_27.jpg,Apple___Apple_scab
Apple___Apple_scab_10_28.jpg,Apple___Apple_scab
Apple___Apple_scab_10_29.jpg,Apple___Apple_scab
Apple___Apple_scab_10_30.jpg,Apple___Apple_scab
Apple___Apple_scab_10_31.jpg,Apple___Apple_scab
Apple___Apple_scab_10_32.jpg,Apple___Apple_scab
Apple___Apple_scab_11_1.jpg,Apple___Apple_scab
Apple___Apple_scab_11_2.jpg,Apple___Apple_scab
Apple___Apple_scab_11_3.jpg,Apple___Apple_scab
Apple___Apple_scab_11_4.jpg,Apple___Apple_scab
Apple___Apple_scab_11_5.jpg,Apple___Apple_scab
Apple___Apple_scab_11_6.jpg,Apple___Apple_scab
Apple___Apple_scab_11_7.jpg,Apple___Apple_scab
Apple___Apple_scab_11_8.jpg,Apple___Apple_scab
Apple___Apple_scab_11_9.jpg,Apple___Apple_scab
Apple___Apple_scab_11_10.jpg,Apple___Apple_scab
Apple___Apple_scab_11_11.jpg,Apple___Apple_scab
Apple___Apple_scab_11_12.jpg,Apple___Apple_scab
Apple___Apple_scab_11_13.jpg,Apple___Apple_scab
Apple___Apple_scab_11_14.jpg,Apple___Apple_scab
Apple___Apple_scab_11_15.jpg,Apple___Apple_scab
Apple___Apple_scab_11_16.jpg,Apple___Apple_scab
Apple___Apple_scab_11_17.jpg,Apple___Apple_scab
Apple___Apple_scab_11_18.jpg,Apple___Apple_scab
Apple___Apple_scab_11_19.jpg,Apple___Apple_scab
Apple___Apple_scab_11_20.jpg,Apple___Apple_scab
Apple___Apple_scab_11_21.jpg,Apple___Apple_scab
Apple___Apple_scab_11_22.jpg,Apple___Apple_scab
Apple___Apple_scab_11_23.jpg,Apple___Apple_scab
Apple___Apple_scab_11_24.jpg,Apple___Apple_scab
Apple___Apple_scab_11_25.jpg,Apple___Apple_scab
Apple___Apple_scab_11_26.jpg,Apple___Apple_scab
Apple___Apple_scab_11_27.jpg,Apple___Apple_scab
Apple___Apple_scab_11_28.jpg,Apple___Apple_scab
Apple___Apple_scab_11_29.jpg,Apple___Apple_scab
Apple___Apple_scab_11_30.jpg,Apple___Apple_scab
Apple___Apple_scab_11_31.jpg,Apple___Apple_scab
Apple___Apple_scab_11_32.jpg,Apple___Apple_scab
Apple___Apple_scab_12_1.jpg,Apple___Apple_scab
Apple___Apple_scab_12_2.jpg,Apple___Apple_scab
Apple___Apple_scab_12_3.jpg,Apple___Apple_scab
Apple___Apple_scab_12_4.jpg,Apple___Apple_scab
Apple___Apple_scab_12_5.jpg,Apple___Apple_scab
Apple___Apple_scab_12_6.jpg,Apple___Apple_scab
Apple___Apple_scab_12_7.jpg,Apple___Apple_scab
Apple___Apple_scab_12_8.jpg,Apple___Apple_scab
Apple___Apple_scab_12_9.jpg,Apple___Apple_scab
Apple___Apple_scab_12_10.jpg,Apple___Apple_scab
Apple___Apple_scab_12_11.jpg,Apple___Apple_scab
Apple___Apple_scab_12_12.jpg,Apple___Apple_scab
Apple___Apple_scab_12_13.jpg,Apple___Apple_scab
Apple___Apple_scab_12_14.jpg,Apple___Apple_scab
Apple___Apple_scab_12_15.jpg,Apple___Apple_scab
Apple___Apple_scab_12_16.jpg,Apple___Apple_scab
Apple___Apple_scab_12_17.jpg,Apple___Apple_scab
Apple___Apple_scab_12_18.jpg,Apple___Apple_scab
Apple___Apple_scab_12_19.jpg,Apple___Apple_scab
Apple___Apple_scab_12_20.jpg,Apple___Apple_scab
Apple___Apple_scab_12_21.jpg,Apple___Apple_scab
Apple___Apple_scab_12_22.jpg,Apple___Apple_scab
Apple___Apple_scab_12_23.jpg,Apple___Apple_scab
Apple___Apple_scab_12_24.jpg,Apple___Apple_scab
Apple___Apple_scab_12_25.jpg,Apple___Apple_scab
Apple___Apple_scab_12_26.jpg,Apple___Apple_scab
Apple___Apple_scab_12_27.jpg,Apple___Apple_scab
Apple___Apple_scab_12_28.jpg,Apple___Apple_scab
Apple___Apple_scab_12_29.jpg,Apple___Apple_scab
Apple___Apple_scab_12_30.jpg,Apple___Apple_scab
Apple___Apple_scab_12_31.jpg,Apple___Apple_scab
Apple___Apple_scab_12_32.jpg,Apple___Apple_scab
Apple___Apple_scab_13_1.jpg,Apple___Apple_scab
Apple___Apple_scab_13_2.jpg,Apple___Apple_scab
Apple___Apple_scab_13_3.jpg,Apple___Apple_scab
Apple___Apple_scab_13_4.jpg,Apple___Apple_scab
Apple___Apple_scab_13_5.jpg,Apple___Apple_scab
Apple___Apple_scab_13_6.jpg,Apple___Apple_scab
Apple___Apple_scab_13_7.jpg,Apple___Apple_scab
Apple___Apple_scab_13_8.jpg,Apple___Apple_scab
Apple___Apple_scab_13_9.jpg,Apple___Apple_scab
Apple___Apple_scab_13_10.jpg,Apple___Apple_scab
Apple___Apple_scab_13_11.jpg,Apple___Apple_scab
Apple___Apple_scab_13_12.jpg,Apple___Apple_scab
Apple___Apple_scab_13_13.jpg,Apple___Apple_scab
Apple___Apple_scab_13_14.jpg,Apple___Apple_scab
Apple___Apple_scab_13_15.jpg,Apple___Apple_scab
Apple___Apple_scab_13_16.jpg,Apple___Apple_scab
Apple___Apple_scab_13_17.jpg,Apple___Apple_scab
Apple___Apple_scab_13_18.jpg,Apple___Apple_scab
Apple___Apple_scab_13_19.jpg,Apple___Apple_scab
Apple___Apple_scab_13_20.jpg,Apple___Apple_scab
Apple___Apple_scab_13_21.jpg,Apple___Apple_scab
Apple___Apple_scab_13_22.jpg,Apple___Apple_scab
Apple___Apple_scab_13_23.jpg,Apple___Apple_scab
Apple___Apple_scab_13_24.jpg,Apple___Apple_scab
Apple___Apple_scab_13_25.jpg,Apple___Apple_scab
Apple___Apple_scab_13_26.jpg,Apple___Apple_scab
Apple___Apple_scab_13_27.jpg,Apple___Apple_scab
Apple___Apple_scab_13_28.jpg,Apple___Apple_scab
Apple___Apple_scab_13_29.jpg,Apple___Apple_scab
Apple___Apple_scab_13_30.jpg,Apple___Apple_scab
Apple___Apple_scab_13_31.jpg,Apple___Apple_scab
Apple___Apple_scab_13_32.jpg,Apple___Apple_scab
Apple___Apple_scab_14_1.jpg,Apple___Apple_scab
Apple___Apple_scab_14_2.jpg,Apple___Apple_scab
Apple___Apple_scab_14_3.jpg,Apple___Apple_scab
Apple___Apple_scab_14_4.jpg,Apple___Apple_scab
Apple___Apple_scab_14_5.jpg,Apple___Apple_scab
Apple___Apple_scab_14_6.jpg,Apple___Apple_scab
Apple___Apple_scab_14_7.jpg,Apple___Apple_scab
Apple___Apple_scab_14_8.jpg,Apple___Apple_scab
Apple___Apple_scab_14_9.jpg,Apple___Apple_scab
Apple___Apple_scab_14_10.jpg,Apple___Apple_scab
Apple___Apple_scab_14_11.jpg,Apple___Apple_scab
Apple___Apple_scab_14_12.jpg,Apple___Apple_scab
Apple___Apple_scab_14_13.jpg,Apple___Apple_scab
Apple___Apple_scab_14_14.jpg,Apple___Apple_scab
Apple___Apple_scab_14_15.jpg,Apple___Apple_scab
Apple___Apple_scab_14_16.jpg,Apple___Apple_scab
Apple___Apple_scab_14_17.jpg,Apple___Apple_scab
Apple___Apple_scab_14_18.jpg,Apple___Apple_scab
